ID;codigo_ibg;uf;regions;pib;species;PRD.mean;yield.mean;FC_m;FC2km;FC500m;PollinatorD;EUdist;patchD;CC;CC_ha;CC2km;CC500m;CC_m;farm_size;EUdist.mean;patch.density.x.mean;farm_size_mean.mean;honey_kg.mean;LUD.mean;coffee_Tassistane_P;mechanic_harvest;coffee_irrigation_P;ncoffee_FertiOrg_P;coffee_agrotox_P;coffee_familiar_P;x;y;elevation_f;temp_annual.mean;isoterm.mean;temp_season.mean;maxTemp_wm.mean;minTemp_cm.mean;temp_range.mean;mTemp_wq.mean;mTemp_dq.mean;mTemp_warmq.mean;mTemp_coldq.mean;prep_annual.mean;prep_wm.mean;prep_dm.mean;prep_season.mean;prep_wq.mean;prep_dq.mean;prep_warmq.mean;prep_cold.mean
460;3555802;SP;Ara;112843;Coffea arabica;0.3;6.45555555555556;0.0176666666666667;0.011;0.019;0.3;638.646284700376;1.05799691052933e-06;0.23435299358093;49.3333333333333;0.007;0.044;0.00515370627321538;2.14492753623188;638.646284700376;1.05799691052933e-06;2.14492753623188;683.333333333333;1.60251668159083;12.1951219512195;1;7.31707317073171;17.0731707317073;17.0731707317073;78.5714285714286;-50.65234403;-20.20868604;426;24.1408045538541;53.9413676207093;189.396292675501;31.5057471264368;14.3333333333333;17.1724137931034;25.0574716151446;22.4980843204191;26.0191571246618;22.2950191936274;1481.79310344828;362.425287356322;5.79310344827587;89.4109781199489;942.28735632184;26.7011494252874;537.574712643678;64.4827586206896
461;3555901;SP;Ara;41751;Coffea arabica;0.3;24.0166666666667;0.039;0.063;0.025;0.3;560.627531556341;1.06310021083445e-06;0.538421979185675;79.3333333333333;0.017;0.07;0.00718184605949095;4.40740740740741;560.627531556341;1.06310021083445e-06;4.40740740740741;0;1.12947511111742;74.3589743589744;0;5.12820512820513;12.8205128205128;56.4102564102564;33.3333333333333;-49.29671743;-21.76608503;435;23.2361110051473;52.9820257822673;210.567204793294;30.3333333333333;13.3333333333333;17;25.0000003178914;22.6111106872559;25.5555553436279;21.3333333333333;1542.33333333333;313.166666666667;9.33333333333333;75.1508687337239;833.666666666667;53.8333333333333;591.666666666667;99.3333333333333
462;3556354;SP;Met;73852;Coffea arabica;0.3;20;0.228;0.0846666666666667;0.123333333333333;0.3;193.953693203396;2.55232954204149e-06;0.676980862285605;96.6666666666667;0.012;0.156;0.00104593942372518;32.2222222222222;193.953693203396;2.55232954204149e-06;32.2222222222222;6600;1.98816583873375;0;0;0;20;20;60;-46.41432098;-22.88959153;921.75;19.7222224341498;49.3583198123508;245.086473253038;27.1666666666666;10.5;16.6666666666667;22.2407408820258;17.722221798367;22.9999997880724;18.0555556615193;1223.44444444444;298.833333333333;8.66666666666667;82.9979243808323;757.444444444444;47.7777777777778;533;88.0000000000001
463;3556602;SP;Mari;115503;Coffea arabica;0.3;17.4444444444444;0.0906666666666667;0.0883333333333333;0.0473333333333333;0.3;374.466654032261;2.10498977813213e-06;12.6379484050286;3166.66666666667;0.131;0.256;0.117012786763299;30.4487179487179;374.466654032261;2.10498977813213e-06;30.4487179487179;4512.33333333333;0.251258855048107;60.4838709677419;3;8.87096774193548;4.83870967741935;80.6451612903226;42.96875;-49.82617472;-22.23381599;618.04;21.9242423471778;53.3607108761566;237.859911677813;29.1010101010101;12.1919191919192;16.9090909090909;23.8148150203204;20.8484845209603;24.572390623767;19.8821550427061;1602.21212121212;343.292929292929;10.8787878787879;80.2084097043432;936.909090909092;48.2525252525253;599.909090909091;118.232323232324
464;3557204;SP;Asis;255318;Coffea arabica;0.3;12.1333333333333;0.0513333333333333;0.0516666666666667;0.105666666666667;0.3;385.563769847957;9.21063705797489e-07;0.253799352110849;48;0.009;0.056;0.00319053268023879;24;385.563769847957;9.21063705797489e-07;24;32;0.547431255690178;71.4285714285714;0;0;0;71.4285714285714;57.1428571428571;-49.72654767;-23.0461751;516.272727272727;21.8888886769613;52.913942972819;266.94851175944;29.3333333333333;12.3333333333333;17;24.3333333333333;20;25.1111113230387;20;1447;318.666666666667;12.3333333333333;82.6276512145996;871.666666666667;56.6666666666667;617;108
465;4100103;PR;NP;58644;Coffea arabica;0.3;22.8666666666667;0.049;0.05;0.0403333333333333;0.3;288.12006931794;2.0474171391826e-06;3.19526311425169;735.666666666667;0.041;0.111;0.0376218223881713;2.67515151515152;288.12006931794;2.0474171391826e-06;2.67515151515152;52.6666666666667;1.47875415980044;41.5647921760391;0;1.22249388753056;2.68948655256724;82.640586797066;77.5061124694377;-50.30928489;-23.30729365;554.666666666667;21.3555553436279;52.6577018737793;262.920780944824;29.2;11.7333333333333;17.4666666666667;23.6777776082357;19.0111110687256;24.3777779897054;19.4666665395101;1557.7;379.1;8.16666666666667;84.8818870544434;994.966666666667;57.3666666666667;672.4;177.2
466;4100509;PR;Noro;178270;Coffea arabica;0.3;15.2555555555556;0.0783333333333333;0.0443333333333333;0.0436666666666667;0.3;452.209598231917;1.51602534617177e-06;0.559154253112817;376.666666666667;0.012;0.05;0.00665232279435711;1.71212121212121;452.209598231917;1.51602534617177e-06;1.71212121212121;58677.6666666667;1.54205009095614;28.2485875706215;0;1.9774011299435;7.90960451977401;47.7401129943503;86.6295264623955;-53.94908922;-23.90253073;318.666666666667;22.3981482187907;50.1423072814941;314.303210788303;30.3333333333333;12.6666666666667;17.6666666666667;25.2222216924032;19.5925926632351;26.1296292410957;20.4074073367649;1322.94444444445;207.666666666667;2.16666666666667;55.9195166693793;514.722222222222;83.1111111111111;426.166666666667;205.444444444445
467;4100608;PR;Noro;133903;Coffea arabica;0.3;12.2888888888889;0.065;0.0546666666666667;0.087;0.3;191.455178042098;1.28368115724546e-06;0.337736536748806;139.333333333333;0.015;0.087;0.00562539095914574;5.16049382716049;191.455178042098;1.28368115724546e-06;5.16049382716049;2000;1.53731977770606;37.2881355932203;0;3.38983050847458;16.9491525423729;47.4576271186441;45.7627118644068;-52.32337238;-23.07635056;455.75;22.8194443384806;52.6325950622558;274.003021240234;30.3333333333333;13.1666666666667;17.1666666666667;24.8888883590698;20.777777671814;25.8888889948527;20.8333333333333;1167.33333333333;228;6;64.5579338073731;584;47.1666666666667;419.166666666667;147.666666666667
468;4100806;PR;NC;113900;Coffea arabica;0.3;26;0.0446666666666667;0.055;0.0926666666666667;0.3;588.699101487901;7.28401402603481e-07;0.882381394047017;378.666666666667;0.037;0.192;0.0130431284878354;11.1372549019608;588.699101487901;7.28401402603481e-07;11.1372549019608;0;0.981235975248962;44.3396226415094;2;2.83018867924528;29.2452830188679;55.6603773584906;86.3636363636364;-51.25491692;-22.81056813;428.2;22.9791663487752;52.9203494389852;256.200499216715;30.75;13.3333333333333;17.4166666666667;24.9444443384806;21.1388889948527;25.9166666666667;21.0277778307597;1133.91666666667;265.166666666667;5.33333333333333;78.7671674092611;677.083333333333;31.3333333333333;454.583333333333;120.666666666667
469;4101051;PR;OeP;42455;Coffea arabica;0.3;22.4333333333334;0.0873333333333333;0.101666666666667;0.0416666666666667;0.3;236.322222186673;3.74228468912988e-06;0.516984978530418;54;0.01;0.069;0.00330093687067682;4.90909090909091;236.322222186673;3.74228468912988e-06;4.90909090909091;10060;1.52674668621643;55.5555555555556;0;5.55555555555556;16.6666666666667;66.6666666666667;88.8888888888889;-53.14376566;-24.64379032;421.666666666667;20.8611106872559;50.335875193278;314.441640218099;28.3333333333333;11.6666666666667;16.6666666666667;22.1111106872559;18.1111106872559;24.7777773539225;18.8888886769613;1860;281.333333333333;16.3333333333333;52.4209798177083;680;169;548;350
470;4101408;PR;NC;1650374;Coffea arabica;0.3;26.1222222222222;0.139333333333333;0.151666666666667;0.119;0.3;170.679071165702;3.0514508728788e-06;7.34532483595784;4150;0.076;0.189;0.0639771158654109;7.96545105566219;170.679071165702;3.0514508728788e-06;7.96545105566219;8666.66666666667;1.34524825393253;47.6047904191617;3;2.9940119760479;8.98203592814371;76.4970059880239;77.0250368188513;-51.44609911;-23.57228868;738.815789473684;20.1460114014455;52.5855189918453;278.260004548945;27.9059829059829;10.4444444444445;17.4615384615385;21.9743587624314;17.7321938245724;23.4273501502143;18.2421653209588;1495.16239316239;332.666666666667;9.34188034188035;74.6123357593504;840.683760683762;65.8974358974359;634.760683760684;190.863247863248
471;4101507;PR;NC;2141416;Coffea arabica;0.3;21.6611111111111;0.111666666666667;0.118666666666667;0.0636666666666667;0.3;337.913616700806;1.7243596282635e-06;2.21357388266718;851.333333333333;0.03;0.103;0.0223943735200004;7.53392330383481;337.913616700806;1.7243596282635e-06;7.53392330383481;2798;1.07808754411813;62.4338624338624;6;3.17460317460317;16.4021164021164;56.6137566137566;70.9844559585492;-51.42802859;-23.44103168;703.555555555556;20.3308080037435;52.2894096374512;275.38457512133;28.1212121212121;10.6666666666666;17.4545454545455;22.1111108028528;18.0101009715687;23.6060603748668;18.4444445696744;1626.60606060606;349.848484848485;9.72727272727273;73.320798700506;903.242424242424;67.1515151515152;644.060606060606;202.242424242424
472;4101655;PR;NC;38897;Coffea arabica;0.3;16.3388888888889;0.061;0.0763333333333333;0.08;0.3;219.410290750434;2.52779959480048e-06;1.01396647639926;223.333333333333;0.015;0.064;0.0132666214943232;7.97619047619047;219.410290750434;2.52779959480048e-06;7.97619047619047;2592;1.33637064324625;33.9285714285714;0;0;26.7857142857143;30.3571428571429;85;-51.81595306;-24.34382326;635.25;20.2870371076796;52.1818148295085;300.750986735026;28.1111111111111;10.4444444444444;17.6666666666667;22.4444444444445;17.5555557674832;23.9259255727132;18.3703703350491;1304.55555555556;255.777777777778;13.6666666666667;63.1745851304796;608.444444444444;102.666666666667;453.222222222222;206.222222222222
473;4101705;PR;CeO;216617;Coffea arabica;0.3;21.8222222222222;0.0846666666666667;0.087;0.0543333333333333;0.3;294.833118865383;2.09345290745895e-06;0.751122276620416;376.666666666667;0.019;0.085;0.00849874338708591;4.59349593495935;294.833118865383;2.09345290745895e-06;4.59349593495935;11333.3333333333;1.03802542462107;35.6589147286822;1;1.55038759689922;12.4031007751938;72.0930232558139;85.4961832061069;-52.57663253;-23.9550446;565.4;21.1574072308011;51.7846650017632;293.78719414605;28.7777777777778;11.7222222222222;17.0555555555556;22.4074074427287;18.5555556615194;24.7777774598864;19.3518515692817;1510.05555555556;278.666666666666;7.77777777777777;60.4463520050049;672.055555555556;96.0555555555556;498.777777777778;228.055555555555
474;4101853;PR;NC;33832;Coffea arabica;0.3;13.4222222222222;0.0963333333333333;0.0956666666666667;0.074;0.3;238.39426732104;3.47564515586561e-06;0.248618581926846;60;0.012;0.042;0.00845695429100964;6;238.39426732104;3.47564515586561e-06;6;2124.33333333333;1.15330690283434;38.2352941176471;0;0;11.7647058823529;14.7058823529412;88.5714285714286;-51.54081499;-24.37734464;615.796610169491;20.2361110051473;51.4763933817546;294.823038736979;28.1666666666667;10.3333333333333;17.8333333333333;22.277777671814;17.5555556615194;23.9444440205892;18.388888835907;1817.83333333333;345.333333333333;21.1666666666667;62.4616584777832;848;146.666666666667;615.166666666667;285.166666666667
475;4101903;PR;NP;242656;Coffea arabica;0.3;22.6333333333333;0.053;0.0506666666666667;0.0403333333333333;0.3;307.75723894366;1.69866303161713e-06;0.871386266015978;386.666666666667;0.01;0.065;0.00490105872682885;9.43089430894309;307.75723894366;1.69866303161713e-06;9.43089430894309;1550;1.1936813230851;44.9275362318841;1;5.79710144927536;5.79710144927536;50.7246376811594;52.8571428571429;-50.87568245;-23.40541497;575;21.4583333333333;52.2797883351644;265.16012318929;29.3333333333333;12;17.3333333333333;23.3888883590698;19.277777671814;24.5555553436279;19.5555556615194;1437.16666666667;336.333333333333;7.5;81.2205759684245;867.166666666667;52.3333333333333;586.333333333333;163.5
476;4102109;PR;NC;323469;Coffea arabica;0.3;24.4277777777778;0.0583333333333333;0.034;0.024;0.3;645.810769974789;1.22127257921435e-06;0.674288583037379;296;0.029;0.08;0.0162265331794265;1.64444444444444;645.810769974789;1.22127257921435e-06;1.64444444444444;1027;1.26908306146358;49.3288590604027;1;3.35570469798658;30.5369127516779;76.1744966442953;63.8795986622074;-51.69978767;-23.2499406;593.285714285714;21.3290598942683;52.6879694033892;272.592321933844;29.1282051282051;11.6153846153846;17.5128205128205;22.9999995109363;19.1880342532427;24.4700852907621;19.3504273341252;1523.84615384616;341.25641025641;9.20512820512819;75.5376652448605;875.000000000001;58.2564102564103;601.435897435897;181.923076923077
477;4102406;PR;NP;335625;Coffea arabica;0.3;21.2111111111111;0.052;0.0753333333333333;0.0573333333333333;0.3;356.275906100853;1.35687251157027e-06;1.03497366202705;464;0.012;0.071;0.00693731560441337;7.86440677966101;356.275906100853;1.35687251157027e-06;7.86440677966101;860;1.46635025783402;60.952380952381;2;2.85714285714286;2.85714285714286;61.9047619047619;77.4774774774775;-50.34684816;-23.16073818;386;21.4583333333333;51.6382872263591;256.581926981608;29.6666666666667;12;17.6666666666667;23.6666663487752;19.4444443384806;24.4444446563721;19.6666666666667;1620;383.666666666667;8.33333333333333;83.2468630472819;1017.16666666667;57.5;674.333333333333;174.166666666667
478;4102505;PR;CeO;106074;Coffea arabica;0.3;17.9555555555556;0.114;0.102333333333333;0.0813333333333333;0.3;253.371509961322;2.86640852241675e-06;0.308542275091908;168;0.027;0.127;0.00798368805240163;1.0059880239521;253.371509961322;2.86640852241675e-06;1.0059880239521;4483.33333333333;1.52128125470248;16.8831168831169;2;2.16450216450216;4.76190476190476;73.1601731601732;86.3829787234043;-52.04631024;-24.08230546;503;21.1777778625488;51.307405090332;292.716139729818;28.9333333333333;11.4666666666667;17.4666666666667;22.7333334604899;18.6666667938232;24.666666285197;19.2666665395101;1594.13333333333;305;12.1333333333333;62.684051767985;738.6;109.666666666667;553.8;243.2
479;4102703;PR;NP;51011;Coffea arabica;0.3;33.0222222222222;0.0363333333333333;0.025;0.0246666666666667;0.3;844.704809919318;1.19072524361695e-06;0.488780613407064;57;0.008;0.027;0.000698855430106692;3;844.704809919318;1.19072524361695e-06;3;366.666666666667;1.32732532382016;64.8648648648649;0;0;5.40540540540541;72.972972972973;76.3157894736842;-50.15896952;-23.10572561;476;22.3833333333333;52.715882619222;255.443057250977;30.2666666666667;12.6666666666667;17.6;24.5333332061768;20.3333332061767;25.3333333333333;20.5555554707845;1342.13333333333;331.8;6.06666666666667;86.8924016316732;887.8;40.6;546.733333333333;147.066666666667
480;4102802;PR;NC;230363;Coffea arabica;0.3;23.5888888888889;0.0803333333333333;0.0576666666666667;0.044;0.3;340.830776285078;1.16937706564794e-06;0.612629359640119;150;0.027;0.103;0.0132080301855431;2.02702702702703;340.830776285078;1.16937706564794e-06;2.02702702702703;0;1.01549381695873;51.0204081632653;2;7.14285714285714;11.2244897959184;70.4081632653061;64.2857142857143;-51.23567813;-23.00523063;574.333333333333;21.8650790623256;52.5559305463518;256.275684175037;29.6666666666667;12.1904761904762;17.4761904761905;23.650793438866;19.8253967648461;24.8571427663167;20;1478.09523809524;335.619047619048;7.52380952380951;77.3808037894113;861.761904761905;46.1904761904762;589.285714285714;162.761904761905
481;4103206;PR;NC;60583;Coffea arabica;0.3;25.8277777777778;0.133;0.128;0.124666666666667;0.3;133.752586429293;1.92219836505652e-06;0.460123587876683;150;0.029;0.141;0.00848657083913761;5;133.752586429293;1.92219836505652e-06;5;242.333333333333;1.10580206347244;80.327868852459;0;0;27.8688524590164;63.9344262295082;58.7301587301587;-51.82418107;-23.7131856;490.666666666667;21.7999998728434;52.2582781473795;286.196427408854;29.5333333333333;11.9333333333333;17.6;23.7555553436279;19.288889058431;25.1777776082357;19.9111110687256;1184.86666666667;234.266666666667;9.06666666666667;64.8234082539876;588.533333333333;64.6;451.533333333333;165.6
482;4103305;PR;NC;96637;Coffea arabica;0.3;15.4611111111111;0.0776666666666667;0.0766666666666667;0.0873333333333333;0.3;138.52226102756;2.49240372685847e-06;1.486450634106;503.333333333333;0.016;0.063;0.0125549193799615;5.71969696969697;138.52226102756;2.49240372685847e-06;5.71969696969697;780;1.2697117335808;44.6666666666667;0;6;6;68;82.7814569536424;-51.59192097;-23.93906543;459.333333333333;21.3148148854573;52.0184641944038;286.661059909397;29.1666666666667;11.4444444444444;17.7222222222222;23.3148146735297;18.8148149914211;24.7407404581706;19.4444443384806;1365.5;301.944444444444;10.5555555555556;72.7954694959852;740.222222222222;79.7777777777778;563.777777777778;193.111111111111
483;4103354;PR;OeP;75598;Coffea arabica;0.3;23.5111111111111;0.126666666666667;0.087;0.0646666666666667;0.3;284.792422921783;2.94990542405838e-06;0.21184753576304;74;0.009;0.062;0.00183740292780472;12.3333333333334;284.792422921783;2.94990542405838e-06;12.3333333333334;20310;1.19699848853905;36.8421052631579;1;0;26.3157894736842;31.5789473684211;91.304347826087;-53.09055931;-24.8016524;475.5;19.8888886769613;50.094181060791;310.047749837239;27.6666666666667;10.6666666666667;17;20.8888886769613;17.777777671814;23.7777773539225;17.9999996821086;1710;270.333333333333;17.6666666666667;54.0654335021973;656.333333333333;163.333333333333;544;338
484;4103404;PR;NC;36223;Coffea arabica;0.3;20.0333333333333;0.0283333333333333;0.0513333333333333;0.0723333333333333;0.3;564.864024403809;8.02292781818409e-07;0.683248594778629;128;0.018;0.081;0.00942301060331554;5.33333333333333;564.864024403809;8.02292781818409e-07;5.33333333333333;0;0.901117399487436;60.9756097560976;0;0;21.9512195121951;65.8536585365854;78.0487804878049;-51.71136764;-22.81337359;396.666666666667;23.0555557674832;52.8335783216688;268.733188205295;30.7777777777778;13.3333333333334;17.4444444444444;25.1481477949355;21.2962962256538;26.0740740034316;21.0370371076796;1341;308.333333333333;6;77.1230027940538;795.444444444443;37.7777777777778;486.333333333333;142.444444444445
485;4103479;PR;Noro;42449;Coffea arabica;0.3;13.3166666666667;0.0366666666666667;0.044;0.0333333333333333;0.3;329.347128879065;1.07672481556829e-06;0.138664201006247;47.3333333333333;0.004;0.029;0.00130455439803941;4.73333333333333;329.347128879065;1.07672481556829e-06;4.73333333333333;495.333333333333;1.31811290791641;34.7826086956522;0;4.34782608695652;17.3913043478261;56.5217391304348;78.2608695652174;-53.56139444;-23.93913459;365;22.5833333333333;50.235543568929;311.790232340495;30.3333333333333;12.6666666666667;17.6666666666667;25.4444440205892;19.8888886769613;26.2222220102946;20.5555553436279;1218;196.666666666667;2.66666666666667;57.494623819987;495.333333333333;77.6666666666667;421;184.333333333333
486;4103503;PR;NC;65936;Coffea arabica;0.3;22.8333333333333;0.092;0.086;0.0623333333333333;0.3;187.662292782933;3.80617401394834e-06;2.07018894918089;296.666666666667;0.023;0.089;0.0202697133582293;3.57429718875502;187.662292782933;3.80617401394834e-06;3.57429718875502;602.666666666667;1.48068993717672;38.3561643835616;1;1.36986301369863;15.0684931506849;58.2191780821918;82.6666666666667;-51.33392545;-23.66886883;715;20.236111164093;52.7744185129802;275.572054545085;27.8333333333333;10.5;17.3333333333333;21.9722220102946;17.8055555025736;23.4722218513489;18.2777779102326;1738.91666666667;371.75;11.4166666666667;73.5153096516927;960.166666666667;82.25;679.5;226.5
487;4103701;PR;NC;1439279;Coffea arabica;0.3;17.9833333333333;0.0603333333333333;0.0586666666666667;0.0606666666666667;0.3;303.0455849154;1.40282240021153e-06;1.67295664740328;836.666666666667;0.043;0.099;0.0297806553815187;5.65315315315316;303.0455849154;1.40282240021153e-06;5.65315315315316;1693.66666666667;1.20083375318786;60.2870813397129;15;0.956937799043062;3.82775119617225;80.3827751196172;64.9532710280374;-51.28438593;-23.17957884;589.764705882353;21.412962934706;52.2878235710992;267.127553982205;29.2444444444445;11.7333333333333;17.5111111111111;23.0962959713406;19.2074073367649;24.5481480068631;19.5111111111111;1544.8;348.711111111111;8.31111111111111;77.2458640204536;898.488888888888;55.6;620.733333333333;179.8
